"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @HourlyXiuminn: HAPPY BIRTHDAY CHANYEOL

#HappyChanyeolDay
https://t.co/PDPK3QSsV6",FALSE,0,NA,2021-11-27 13:48:37,FALSE,NA,"1464591994886447104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImherebcsofEXO1",698,TRUE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 #CHANYEOL 10",FALSE,0,"ParkChanyeolINA",2021-11-27 13:48:36,FALSE,"1464588325042282499","1464591992843685893","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarinInMarine",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY BIRTHDAY PARK CHANYEOL ~~~~

#HappyChanyeolDay 
#OurMeissaChanyeolDay
#찬열아생일축하해
#항상찬열이편… https://t.co/lO5sAe4J34",FALSE,0,"27xCHANYEOL",2021-11-27 13:48:36,TRUE,"1464590494470586377","1464591992684376064","1101886838279614464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoeyyyEnt",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO 188",FALSE,0,"sluvsee",2021-11-27 13:48:36,FALSE,"1464569470978977792","1464591991967125507","1414595219035549699","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sluvsee",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"ParkChanyeolINA",2021-11-27 13:48:36,FALSE,"1464588325042282499","1464591991807774720","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fri_yeolri",0,FALSE,FALSE,NA,NA
"RT @loeyx3: Op go to talk with Kim Juan’s mother today, she told her that Juan is really cute and he is good at acting so the mother told h…",FALSE,0,NA,2021-11-27 13:48:35,FALSE,NA,"1464591988066435076",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seaasalted",5,TRUE,FALSE,NA,NA
"RT @no_loey_no_life: Director Lee Jin Ah IG post ❤

""A Song of Meissa's last show.
Park Chanyeol Laman completed his mission.
Because of yo…",FALSE,0,NA,2021-11-27 13:48:34,FALSE,NA,"1464591984144748551",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilg_b",1019,TRUE,FALSE,NA,NA
"@ParkChanyeolINA @weareoneEXO HAPPY CHANYEOL DAY 🤍
 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"iicarrusfalls",2021-11-27 13:48:34,FALSE,"1464591960161722380","1464591984018948096","1286273917967986689","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iicarrusfalls",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 5",FALSE,0,"jongin_cii",2021-11-27 13:48:33,FALSE,"1464591556103393283","1464591981749751817","1451092411833217026","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jongin_cii",0,FALSE,FALSE,NA,NA
"HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"for1485L",2021-11-27 13:48:33,FALSE,"1464591954751242240","1464591980734955532","1397487283616497665","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","for1485L",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
#CHANYEOL #찬열 @weareoneEXO🎸",FALSE,0,"ParkChanyeolINA",2021-11-27 13:48:33,FALSE,"1464588325042282499","1464591980206297092","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dinchanloey",0,FALSE,FALSE,NA,NA
"@X1X1NG HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"X1X1NG",2021-11-27 13:48:33,FALSE,"1464591718435762178","1464591979770175499","859108988683726851","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrParkHyunee",1,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY!!!🎂🍒

#OurMeissaChanyeol 
#HappyChanyeolDay‌ 
#찬열아생일축하햐 
#항상천열이편",FALSE,0,"27xCHANYEOL",2021-11-27 13:48:32,FALSE,"1464590494470586377","1464591976225927172","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yeollieverse_27",0,FALSE,FALSE,NA,NA
"KANGEN BGT SERIUS SAMA YEOLLIE, HAPPY BIRTHDAY YEOLLIE. LOVE U SO MUCH♡

#HappyChanyeolDay
#OurMeissaChanyeol
#CHANYEOL",FALSE,0,NA,2021-11-27 13:48:32,FALSE,NA,"1464591975928123393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_namericanooo",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"4loeyksoo",2021-11-27 13:48:32,FALSE,"1464591932382846977","1464591974292283400","1395742114416271362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4loeyksoo",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 #CHANYEOL 9",FALSE,0,"ParkChanyeolINA",2021-11-27 13:48:31,FALSE,"1464588325042282499","1464591969942835202","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarinInMarine",0,FALSE,FALSE,NA,NA
"RT @oshcuddles: The cast sang a Happy Birthday song to Chanyeol and made him wear a big red ribbon ❤️

#HappyChanyeolDay https://t.co/tkVZf…",FALSE,0,NA,2021-11-27 13:48:30,FALSE,NA,"1464591969544327174",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luckyeoluv",2563,TRUE,FALSE,NA,NA
"RT @TheChanBaeker: 😭😭😭 They celebrated Chanyeol's birthday on stage!!! 🥺 They sang him a birthday song &amp; made him wear a giant ribbon! 😭😭😭…",FALSE,0,NA,2021-11-27 13:48:30,FALSE,NA,"1464591969016070148",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104Nge",164,TRUE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Lumbre_61
#찬열 #메이사의노래 
#HappyChanyeolDay 
 https://t.co/6cni…",FALSE,0,NA,2021-11-27 13:48:30,FALSE,NA,"1464591968059621378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drmgrrls",50,TRUE,FALSE,NA,NA
"RT @CassThailand: Happy Birthday Chanyeol! Always be happy and please know that EXOL will be here for you always ❤ #CHANYEOL #EXO_SC #EXO #…",FALSE,0,NA,2021-11-27 13:48:29,FALSE,NA,"1464591965077454849",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pear_2512544",174,TRUE,FALSE,NA,NA
"@for1485L HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 @weareoneEXO",FALSE,0,"for1485L",2021-11-27 13:48:29,FALSE,"1464589996766208004","1464591961860587520","1397487283616497665","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gizemm_aa",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA @weareoneEXO HAPPY CHANYEOL DAY 🤍
 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"iicarrusfalls",2021-11-27 13:48:28,FALSE,"1464591936119996416","1464591960161722380","1286273917967986689","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iicarrusfalls",0,FALSE,FALSE,NA,NA
"RT @NTH_2705: Special curtain call Chanyeol's birthday.

And he's crying a little bit due to this birthday party surprise

#HappyChanyeolDa…",FALSE,0,NA,2021-11-27 13:48:28,FALSE,NA,"1464591959939375115",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exol_xiu99",898,TRUE,FALSE,NA,NA
"RT @karinhani: The most beautiful smile in the world 
#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
#찬열 #CHANYEOL
@weareone…",FALSE,0,NA,2021-11-27 13:48:28,FALSE,NA,"1464591957238460424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","helyeol",4,TRUE,FALSE,NA,NA
"@layzhangs_xback HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"layzhangs_xback",2021-11-27 13:48:27,FALSE,"1464547158112276480","1464591956424769540","1332322969234837505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chanyolimnida",0,FALSE,FALSE,NA,NA
"RT @rachelle_arquio: 211127 Happy Birthday to our CHANYEOL 

Happy Loey Day Giveaways!!

- drop tags for Chanyeol 
- drop your birthday mes…",FALSE,0,NA,2021-11-27 13:48:27,FALSE,NA,"1464591955384365069",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","winterappa",502,TRUE,FALSE,NA,NA
"RT @gg_pcy: 🍒🍒 Happy LOEY Day 2021 🎂🎂🎂  
Give Away By ตุ๊ปุ๊
แจก 10 set (1set/คน)
 📮 Shipping 40.-
Postcard 4*4
Sticker A7 
Sticker 1.5*1.5…",FALSE,0,NA,2021-11-27 13:48:27,FALSE,NA,"1464591954923057164",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATom_WChan",98,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:48:26,FALSE,"1464591932575784965","1464591952515461121","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"RT @sunniniverse: Happy birthday ♡
#OurMeissaChanyeolDay 
#HappyChanyeolDay https://t.co/QZxyQKLva8",FALSE,0,NA,2021-11-27 13:48:26,FALSE,NA,"1464591952414916622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104Nge",138,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO 30",FALSE,0,"bianxca0",2021-11-27 13:48:26,FALSE,"1464583301201477638","1464591952066789383","1072382125318389760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bianxca0",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO 187",FALSE,0,"sluvsee",2021-11-27 13:48:26,FALSE,"1464569470978977792","1464591949029990405","1414595219035549699","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sluvsee",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 #CHANYEOL 8",FALSE,0,"ParkChanyeolINA",2021-11-27 13:48:26,FALSE,"1464588325042282499","1464591948929323012","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarinInMarine",0,FALSE,FALSE,NA,NA
"@TobenisnotLOML @tobensbff @weareoneEXO HAPPY CHANYEOL DAY 🥰

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"TobenisnotLOML",2021-11-27 13:48:25,FALSE,"1464591302503268355","1464591948476338178","1280571780302856192","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xexobestboys",0,FALSE,FALSE,NA,NA
"@itsBaeksgirl HAPPY BIRTHDAY CHANYEOL 
#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 https://t.co/M6Z8xzlyHh",FALSE,0,"itsBaeksgirl",2021-11-27 13:48:25,FALSE,"1464421805809012738","1464591948421890055","1417029395265454080","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","c4smic",0,FALSE,FALSE,NA,NA
"RT @no_loey_no_life: Musical cast post ❤

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 https://t.co/KxDMImqqcJ",FALSE,0,NA,2021-11-27 13:48:25,FALSE,NA,"1464591947910336513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loeyyeolmaes",917,TRUE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 🍒

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
#CHANYEOL #찬열 @weareoneEXO",FALSE,0,"ParkChanyeolINA",2021-11-27 13:48:25,FALSE,"1464588325042282499","1464591946190495747","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dinchanloey",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 
@weareoneEXO 135",FALSE,0,"meobukanmio",2021-11-27 13:48:25,FALSE,"1464564092190937093","1464591945330688000","1223980677030273025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meobukanmio",0,FALSE,FALSE,NA,NA
"RT @duhits_yeol: successful cupsleeve and bento cake event for chanyeol! 🍒 

i still can't believe, i started planning this from a scratch…",FALSE,0,NA,2021-11-27 13:48:24,FALSE,NA,"1464591942306590728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pathcodeKAI88",2,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 
@weareoneEXO 134",FALSE,0,"meobukanmio",2021-11-27 13:48:24,FALSE,"1464564092190937093","1464591941258014721","1223980677030273025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meobukanmio",0,FALSE,FALSE,NA,NA
"@for1485L HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"for1485L",2021-11-27 13:48:24,FALSE,"1464589996766208004","1464591940788359171","1397487283616497665","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shnexo9",0,FALSE,FALSE,NA,NA
"HAPPY CHANYEOL DAY!

#OurMeissaChanyeol 
#HappyChanyeolDay‌ 
#찬열아생일축하햐 
#항상천열이편 https://t.co/3hNMCnaqVh",FALSE,0,NA,2021-11-27 13:48:23,FALSE,NA,"1464591940108918788",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LOEYFlyFree",0,FALSE,FALSE,NA,NA
"Drop your hearts for Chanyeol on Choeadol, EXO-L! 😍

Find our post here:
🏷 https://t.co/z2nsk7bhXQ… https://t.co/7gbluFGv7S",FALSE,2,NA,2021-11-27 13:48:23,TRUE,NA,"1464591938590441473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeamEXObase",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA @weareoneEXO HAPPY CHANYEOL DAY 🤍
 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"iicarrusfalls",2021-11-27 13:48:23,FALSE,"1464591915781804034","1464591936119996416","1286273917967986689","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iicarrusfalls",0,FALSE,FALSE,NA,NA
"RT @no_loey_no_life: 장재혁 IG story

My sincere birthday greetings Chanyeollie hyung 😍

I love you @/real__pcy

Chanyeollie hyung's mom, I at…",FALSE,0,NA,2021-11-27 13:48:22,FALSE,NA,"1464591935977377796",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","icterume63",424,TRUE,FALSE,NA,NA
"RT @adxiusoo: HAPPY BIRTHDAY, PARK CHANYEOL! 🥰

I'm giving aways this chanyeol doll for chanyeol's birthday! &lt;3

mechanics:
Just rt and rep…",FALSE,0,NA,2021-11-27 13:48:22,FALSE,NA,"1464591935847288833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zzarcart",366,TRUE,FALSE,NA,NA
"RT @PCYLO0KS: ALWAYS BE HAPPY LIKE THIS BABY🥺🥺🥺
#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 

https://t.co/djoOMC3fWR",FALSE,0,NA,2021-11-27 13:48:22,FALSE,NA,"1464591935138582538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104Nge",63,TRUE,FALSE,NA,NA
"RT @pcysarchive: always be happy chanyeol 
#HappyChanyeolDay‌ https://t.co/S91jlMmvq8",FALSE,0,NA,2021-11-27 13:48:22,FALSE,NA,"1464591933251092480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petunia1002",1108,TRUE,FALSE,NA,NA
"RT @no_loey_no_life: 추성욱 IG story

Happy birthday our beloved Yeollie-hyung ❤❤
Now let's go for the very last show in Seoul!!!

#OurMeissaC…",FALSE,0,NA,2021-11-27 13:48:22,FALSE,NA,"1464591932848427014",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luvlie92",337,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:48:22,FALSE,"1464591915756654594","1464591932575784965","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"4loeyksoo",2021-11-27 13:48:22,FALSE,"1464591883527593992","1464591932382846977","1395742114416271362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4loeyksoo",0,FALSE,FALSE,NA,NA
"RT @EVSS1485: Happy Birthday Chanyeol! 🎉

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 

#엑소 #EXO @weareoneEXO https://t.co/5…",FALSE,0,NA,2021-11-27 13:48:21,FALSE,NA,"1464591931594317825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ayyan_htun",506,TRUE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 4",FALSE,0,"jongin_cii",2021-11-27 13:48:20,FALSE,"1464591556103393283","1464591926787657732","1451092411833217026","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jongin_cii",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 #CHANYEOL 7",FALSE,0,"ParkChanyeolINA",2021-11-27 13:48:20,FALSE,"1464588325042282499","1464591923507712004","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarinInMarine",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 🥳🎂❤❤❤❤❤❤❤❤❤

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"ParkChanyeolINA",2021-11-27 13:48:19,FALSE,"1464588325042282499","1464591921091735559","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DelinaSalma",0,FALSE,FALSE,NA,NA
"RT @hrjbbh: To celebrate #HappyChanyeolDay‌, here's a mini-giveaway to everyone who loves Chanyeol ☺️

-100 PHP GCash
-3 Winners

-LIKE + R…",FALSE,0,NA,2021-11-27 13:48:19,FALSE,NA,"1464591920349413384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","orpheus_umin",178,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY!!🎂🍒

#OurMeissaChanyeol 
#HappyChanyeolDay‌ 
#찬열아생일축하햐 
#항상천열이편",FALSE,0,"27xCHANYEOL",2021-11-27 13:48:18,FALSE,"1464590494470586377","1464591919028203531","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yeollieverse_27",0,FALSE,FALSE,NA,NA
"RT @pcysarchive: always be happy chanyeol 
#HappyChanyeolDay‌ https://t.co/S91jlMmvq8",FALSE,0,NA,2021-11-27 13:48:18,FALSE,NA,"1464591917782609925",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KAIUCHIS",1108,TRUE,FALSE,NA,NA
"@ParkChanyeolINA @weareoneEXO HAPPY CHANYEOL DAY 🤍
 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"iicarrusfalls",2021-11-27 13:48:18,FALSE,"1464591894025945089","1464591915781804034","1286273917967986689","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iicarrusfalls",0,FALSE,FALSE,NA,NA
